0.0113013,117.486
0.0107772,117.431
0.0114159,117.729
0.0105677,117.649
0.0110374,117.809
0.010066,117.367
0.0114595,117.673
0.0128191,117.572
0.0100524,117.506
0.0118893,117.698
0.0102788,117.573
0.011281,117.387
0.0118053,117.213
0.0106545,117.449
0.0116365,117.234
0.0119819,117.325
0.0153916,117.512
0.0115552,117.071
0.0117774,117.571
